,cpu,gpu,model,ram
3691,"MediaTek MT6582, 2013, 32 bit, quad-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 512 Kbyte L2, 28 nm, ARM Mali-400 GPU",ARM Mali-400MP2,A33 Mirror 5 Lite Dual SIM A33w,1.00
3692,"Samsung Exynos 3 Quad 3475 (Island), 2015, 32 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720,SM-J120A Galaxy Express 3 GoPhone / Galaxy J1 2016 4G LTE,1.00
3693,"Qualcomm Snapdragon 617 MSM8952, 2015, 64 bit, octa-core, 28 nm, Qualcomm Adreno 405 GPU",Qualcomm Adreno 405,One Touch Idol 4 LTE Dual SIM 6055H,3.00
3694,"MediaTek MT6735, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",Qualcomm Adreno 405,P66 Mega Dual SIM,2.00
3695,"Qualcomm Snapdragon 210 MSM8909, 2014, 32 bit, quad-core, 28 nm, Qualcomm Adreno 304 GPU",Qualcomm Adreno 304,One Touch Pop 4 Plus LTE,1.50
3696,"Qualcomm Snapdragon 620 MSM8976 / Snapdragon 652, 2015, 64 bit, octa-core, 1024 Kbyte L2, 28 nm, Qualcomm Adreno 510 GPU",Qualcomm Adreno 510,One Touch Idol 4S LTE 6070O,3.00
3697,"Qualcomm Snapdragon 212 MSM8909v2, 2015, 32 bit, quad-core, 28 nm, Qualcomm Adreno 304 GPU",Qualcomm Adreno 304,Lumia 650 XL LTE / Lumia 850,1.00
3698,"Qualcomm Snapdragon 617 MSM8952, 2015, 64 bit, octa-core, 28 nm, Qualcomm Adreno 405 GPU",Qualcomm Adreno 405,One Touch Idol 4 TD-LTE Dual SIM 6055K,2.00
3699,"Qualcomm Snapdragon 620 MSM8976 / Snapdragon 652, 2015, 64 bit, octa-core, 1024 Kbyte L2, 28 nm, Qualcomm Adreno 510 GPU",Qualcomm Adreno 510,One Touch Idol 4S LTE Dual SIM 6070K,3.00
3700,"Qualcomm Snapdragon 212 MSM8909v2, 2015, 32 bit, quad-core, 28 nm, Qualcomm Adreno 304 GPU",Qualcomm Adreno 304,Lumia 650 Dual SIM TD-LTE,1.00
3701,"MediaTek MT6753, 2015, 64 bit, octa-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720,GR3 4G LTE TAG-L03 / Enjoy 5S,2.00
3702,"Qualcomm Snapdragon 415 MSM8929, 2015, 64 bit, octa-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,C1T Dual SIM TD-LTE,3.00
3703,"MediaTek MT6755 (Helio P10), 2015, 64 bit, octa-core, 28 nm, ARM Mali-T860 GPU",ARM Mali-T860MP2 ,One Touch Pop 4S LTE 5095Y 16GB,2.00
3704,"Qualcomm Snapdragon 620 MSM8976 / Snapdragon 652, 2015, 64 bit, octa-core, 1024 Kbyte L2, 28 nm, Qualcomm Adreno 510 GPU",Qualcomm Adreno 510,One Touch Idol 4S LTE 6070Y / Vodafone VFD 900,3.00
3705,"Qualcomm Snapdragon 618 MSM8956 / Snapdragon 650, 2015, 64 bit, hexa-core, 1024 Kbyte L2, 28 nm, Qualcomm Adreno 510 GPU",Qualcomm Adreno 510,Hongmi Note 3 Pro / Redmi Note 3 Pro Dual SIM TD-LTE 16GB 2015116,2.00
3706,"Samsung Exynos 7 Quad 7578, 2016, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720MP2,SM-A310F Galaxy A3 2016 TD-LTE,1.50
3707,"MediaTek MT6735M, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720,K130 K Series K4 Dual SIM LTE,1.00
3708,"MediaTek MT6580, 2015, 32 bit, quad-core, ARM Mali-400 GPU",ARM Mali-T720,X210 K Series K7 HSPA,1.00
3709,"MediaTek MT6735P, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720MP2,Porto S Dual SIM LTE,1.00
3710,"Qualcomm Snapdragon 617 MSM8952, 2015, 64 bit, octa-core, 28 nm, Qualcomm Adreno 405 GPU",Qualcomm Adreno 405,One Touch Idol 4 TD-LTE 6055B,2.00
3711,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,Torino S Dual SIM LTE,2.00
3712,"Spreadtrum SC9830A, 2014, 32 bit, quad-core, 28 nm, ARM Mali-400 GPU",ARM Mali-400MP2,Bingo 21 LTE Dual SIM,2.00
3713,"MediaTek MT6735, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720MP2,Hero 1 Dual SIM LTE,2.00
3714,"Qualcomm Snapdragon 617 MSM8952, 2015, 64 bit, octa-core, 28 nm, Qualcomm Adreno 405 GPU",Qualcomm Adreno 405,One Touch Idol 4 TD-LTE 6055Y,2.00
3715,"MediaTek MT6735, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720MP2,BV5000 Dual SIM LTE,2.00
3716,"Qualcomm Snapdragon 210 MSM8909, 2014, 32 bit, quad-core, 28 nm, Qualcomm Adreno 304 GPU",Qualcomm Adreno 304,Eluma Windows Mobile Dual SIM,1.00
3717,"MediaTek MT6735M, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720,Cobalt 5.5F Youva Dual SIM TD-LTE,2.00
3718,"Qualcomm Snapdragon 808 MSM8992, 2015, 64 bit, hexa-core, 20 nm, Qualcomm Adreno 418 GPU",Qualcomm Adreno 418,G4 H815L LTE-A,3.00
3719,"MediaTek MT6753, 2015, 64 bit, octa-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720,GR3 4G LTE TAG-L01 / Enjoy 5S,2.00
3720,"Qualcomm Snapdragon 820 MSM8996, 2015, 64 bit, quad-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 1536 Kbyte L2, 14 nm, Qualcomm Adreno 530 GPU",Qualcomm Adreno 530,10 TD-LTE M10h / One M10 32GB,4.00
3721,"MediaTek MT6592H, 2013, 32 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 1024 Kbyte L2, 28 nm",ARM Mali-450MP4,GSmart Classic Pro Dual SIM,1.00
3722,"HiSilicon Honor KIRIN930 Hi3635, 2015, 64 bit, octa-core, 28 nm, ARM Mali-T628 GPU",ARM Mali-T624,dtab Compact d-02H /  Mediapad M2 8.0 LTE,2.00
3723,"Qualcomm Snapdragon 808 MSM8992, 2015, 64 bit, hexa-core, 20 nm, Qualcomm Adreno 418 GPU",Qualcomm Adreno 418,H960A V10 TD-LTE,4.00
3724,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,K420N K Series K10 4G LTE,1.50
3725,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,Esteem V4 Dual SIM LTE,2.00
3726,"MediaTek MT6753, 2015, 64 bit, octa-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720MP3,Intense Desire Dual SIM LTE,3.00
3727,"Qualcomm Snapdragon 615 MSM8939, 2014, 64 bit, octa-core, 28 nm, Qualcomm Adreno 405 GPU",Qualcomm Adreno 405,Eluga Turbo Dual SIM TD-LTE,3.00
3728,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,D390AR F60 4G LTE,1.00
3729,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,Cherry Watch N5,128
3730,"MediaTek MT6735, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720,310U Dual SIM TD-LTE,1.00
3731,"MediaTek MT6753, 2015, 64 bit, octa-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720,GR3 Dual SIM LTE TAG-L13 / Enjoy 5S,2.00
3732,"Qualcomm Snapdragon 415 MSM8929, 2015, 64 bit, octa-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,V950 Dual SIM TD-LTE,2.00
3733,"MediaTek MT6735, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720MP2,M5 Marathon mini Dual SIM,2.00
3734,"Qualcomm Snapdragon 210 MSM8909, 2014, 32 bit, quad-core, 28 nm, Qualcomm Adreno 304 GPU",Qualcomm Adreno 304,F660L Gentle LTE Korean Army,1.00
3735,"Qualcomm Snapdragon 820 MSM8996, 2015, 64 bit, quad-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 1536 Kbyte L2, 14 nm, Qualcomm Adreno 530 GPU",Qualcomm Adreno 530,SM-G930A Galaxy S7 TD-LTE,4.00
3736,"Qualcomm Snapdragon 410 MSM8216, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,H542 G Stylus / H542TR,1.00
3737,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,H442f Volt 4G Dual SIM LTE,1.00
3738,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 306,H342 Leon 4G Dual SIM LTE / H342f / H342TR,1.00
3739,"MediaTek MT6732, 2014, 64 bit, quad-core, 28 nm, ARM Mali-T760 GPU",ARM Mali-T760,Prime Plus 4G Dual SIM LTE H522f,1.00
3740,"MediaTek MT6735, 2015, 64 bit, quad-core, 28 nm, ARM Mali-T720 GPU",ARM Mali-T720MP2,Honor Holly 2 Plus Dual SIM TD-LTE TIT-TL00 / Enjoy 5,2.00
3741,"Qualcomm Snapdragon 410 MSM8916, 2014, 64 bit, quad-core, 28 nm, Qualcomm Adreno 306 GPU",Qualcomm Adreno 405,Highway Pure Swarovski Edition LTE,2.00
